Filename,Dataset,Shape_X,Shape_Y,Shape_Z,Spacing_X,Spacing_Y,Spacing_Z,Voxel_Count,Positive_Voxels,Positive_Ratio,HU_Min,HU_Max,HU_Mean,HU_STD,Mask_Labels,Affine_Determinant,Empty_Mask
PHYSIO_0011.nii.gz,PHYSIO,512,512,34,0.41015625,0.41015625,5.0,8912896,17293,0.0019402223474839155,-1024.0000610351562,2472.0000602193177,-673.3159032403468,490.7507224615856,"0,1",-0.8411407470703124,False
PHYSIO_0012.nii.gz,PHYSIO,512,512,31,0.44335938,0.44335938,5.0,8126464,669,8.232362808719759e-05,-1024.0,2543.9999991692603,-647.3095755600801,502.8283922550174,"0,1",-0.9828376770019531,False
PHYSIO_0013.nii.gz,PHYSIO,512,512,32,0.390625,0.390625,5.0,8388608,13753,0.0016394853591918945,-1017.9999694824219,2007.9999992959201,-618.3108725709644,522.5209820345771,"0,1",-0.7629394531249999,False
PHYSIO_0014.nii.gz,PHYSIO,512,512,40,0.390625,0.390625,5.0,10485760,483,4.606246948242187e-05,-1021.0,2816.0000448822975,-415.72185406850684,633.4249841240996,"0,1",-0.7629394531249999,False
PHYSIO_0015.nii.gz,PHYSIO,512,512,39,0.390625,0.390625,5.0,10223616,40190,0.003931094438601763,-1023.9999389648438,2964.9999838136137,-595.4638315020412,550.313099873165,"0,1",-0.7629394531249999,False
PHYSIO_0016.nii.gz,PHYSIO,512,512,34,0.41992188,0.41992188,5.0,8912896,130454,0.014636544620289522,-1024.0,2114.999953493476,-568.8158261351305,615.4138252063001,"0,1",-0.881671905517578,False
PHYSIO_0017.nii.gz,PHYSIO,512,512,33,0.421875,0.421875,5.0,8650752,553,6.392507842092803e-05,-1023.0,2190.000045027584,-460.82408627439963,627.7861466991211,"0,1",-0.8898925781249999,False
PHYSIO_0018.nii.gz,PHYSIO,512,512,37,0.43164062,0.43164062,5.0,9699328,5100,0.0005258096230996622,-1020.0,3069.000105857849,-639.3208659983759,538.078967680569,"0,1",-0.931568145751953,False
PHYSIO_0019.nii.gz,PHYSIO,512,512,39,0.45507812,0.45507812,5.0,10223616,7469,0.0007305634327423879,-1023.9999389648438,3011.999999061227,-613.252597228296,544.2338770580105,"0,1",-1.035441100539174,False
PHYSIO_0020.nii.gz,PHYSIO,512,512,36,0.390625,0.390625,5.0,9437184,97076,0.010286543104383681,-1024.0,2588.0000601932406,-525.6698534943959,548.1675443216911,"0,1",-0.7629394531249999,False
PHYSIO_0021.nii.gz,PHYSIO,512,512,51,0.41796875,0.41796875,5.0,13369344,16710,0.001249874339384191,-1024.0,3071.0000143051147,-464.44757063132886,591.1426791938402,"0,1",-0.8734893798828124,False
PHYSIO_0022.nii.gz,PHYSIO,512,512,35,0.41992188,0.41992188,5.0,9175040,28032,0.0030552455357142857,-1022.0,3023.0000448338687,-505.43663109093103,602.0693186444723,"0,1",-0.881671905517578,False
PHYSIO_0023.nii.gz,PHYSIO,512,512,36,0.41210938,0.41210938,5.0,9437184,6737,0.0007138782077365451,-1017.9999389648438,2410.999983943999,-469.3664799068972,600.1706438224993,"0,1",-0.8491706848144531,False
PHYSIO_0024.nii.gz,PHYSIO,512,512,40,0.390625,0.390625,5.0,10485760,171,1.6307830810546876e-05,-1022.0000610351562,2282.000060264021,-683.3686075427789,484.2581479631186,"0,1",-0.7629394531249999,False
PHYSIO_0025.nii.gz,PHYSIO,512,512,33,0.4609375,0.4609375,5.0,8650752,13510,0.0015617139411695075,-1019.0,1940.9999993108213,-578.8241258776992,559.1456218725706,"0,1",-1.0623168945312498,False
PHYSIO_0026.nii.gz,PHYSIO,512,512,56,0.45117188,0.45117188,5.0,14680064,40228,0.0027403150285993305,-1024.0,2780.000060148537,-637.0148303479233,524.641295807146,"0,1",-1.0177803039550781,False
PHYSIO_0027.nii.gz,PHYSIO,512,512,34,0.41015625,0.41015625,5.0,8912896,2015,0.00022607691147748162,-1023.9999389648438,2789.999968595803,-461.34181637868943,599.8215996244577,"0,1",-0.8411407470703124,False
PHYSIO_0028.nii.gz,PHYSIO,512,512,37,0.44726562,0.44726562,5.0,9699328,3675,0.00037889222841005067,-1024.0,2924.0000601150095,-542.9744478078687,567.3950924739706,"0,1",-1.000232696533203,False
PHYSIO_0029.nii.gz,PHYSIO,512,512,52,0.44726562,0.44726562,5.0,13631488,4037,0.0002961525550255409,-1024.0000610351562,2728.000060159713,-491.8832578840265,573.9017403973752,"0,1",-1.000232696533203,False
PHYSIO_0030.nii.gz,PHYSIO,512,512,34,0.31445312,0.31445312,5.0,8912896,1508,0.00016919304342830882,-1024.0,1712.9999841041863,-675.7818900242975,462.48013141561455,"0,1",-0.49440383911132807,False
PHYSIO_0031.nii.gz,PHYSIO,512,512,37,0.4296875,0.4296875,5.0,9699328,3209,0.00033084766284839526,-1024.0,2992.999983806163,-670.9584644911546,494.304902134092,"0,1",-0.9231567382812499,False
PHYSIO_0032.nii.gz,PHYSIO,512,512,32,0.390625,0.390625,5.0,8388608,19255,0.002295374870300293,-1023.9999389648438,2803.9999991096556,-596.5987350888214,518.0448684374777,"0,1",-0.7629394531249999,False
PHYSIO_0033.nii.gz,PHYSIO,512,512,34,0.47851562,0.47851562,5.0,8912896,6470,0.0007259144502527573,-1023.9999389648438,2933.999968562275,-556.0392885169449,570.4791900274254,"0,1",-1.144886016845703,False
PHYSIO_0034.nii.gz,PHYSIO,512,512,42,0.44726562,0.44726562,5.0,11010048,7608,0.0006910051618303571,-1023.9999389648438,3046.999953277409,-590.3617593951499,540.7287293482995,"0,1",-1.000232696533203,False
PHYSIO_0035.nii.gz,PHYSIO,512,512,33,0.390625,0.390625,5.0,8650752,3184,0.00036806048768939394,-1017.0,3033.9999532811344,-611.4804876360434,538.6602918480742,"0,1",-0.7629394531249999,False
PHYSIO_0036.nii.gz,PHYSIO,512,512,37,0.46875,0.46875,5.0,9699328,5963,0.0006147848593222128,-1024.0,3071.0000143051147,-621.9156759290296,557.7043080499229,"0,1",-1.0986328125,False
PHYSIO_0037.nii.gz,PHYSIO,512,512,37,0.44726562,0.44726562,5.0,9699328,9008,0.0009287241342905405,-1024.0000610351562,2618.000029668212,-603.7392315233479,547.9880081231728,"0,1",-1.000232696533203,False
PHYSIO_0038.nii.gz,PHYSIO,512,512,38,0.41015625,0.41015625,5.0,9961472,1328,0.00013331363075657894,-1024.0,2863.9999990947545,-471.49752865361717,601.8026684486246,"0,1",-0.8411407470703124,False
PHYSIO_0039.nii.gz,PHYSIO,512,512,47,0.44335938,0.44335938,5.0,12320768,61575,0.004997659236826795,-1024.0,3071.0000143051147,-592.399766920661,541.755222135925,"0,1",-0.9828376770019531,False
PHYSIO_0040.nii.gz,PHYSIO,512,512,37,0.390625,0.390625,5.0,9699328,0,0.0,-1024.0,3071.0000143051147,-587.9878531597429,555.7240036751091,0,-0.7629394531249999,True
PHYSIO_0041.nii.gz,PHYSIO,512,512,37,0.40820312,0.40820312,5.0,9699328,0,0.0,-1024.0000610351562,2186.000029768795,-472.6674367954414,602.6481673671987,0,-0.8331489562988281,True
PHYSIO_0042.nii.gz,PHYSIO,512,512,33,0.43359375,0.43359375,5.0,8650752,6868,0.0007939194187973485,-1022.0,2801.9999991096556,-500.21302169927026,577.8590089362335,"0,1",-0.9400177001953123,False
PHYSIO_0043.nii.gz,PHYSIO,512,512,48,0.41796875,0.41796875,5.0,12582912,0,0.0,-1021.0,2532.9999686554074,-477.7621385671583,581.9102327025789,0,-0.8734893798828124,True
PHYSIO_0044.nii.gz,PHYSIO,512,512,33,0.4609375,0.4609375,5.0,8650752,0,0.0,-1024.0000610351562,2936.0000601112843,-598.1909747086091,549.1947837066992,0,-1.0623168945312498,True
PHYSIO_0045.nii.gz,PHYSIO,512,512,34,0.42382812,0.42382812,5.0,8912896,0,0.0,-1018.0000610351562,2880.0000296086073,-483.09642506236366,608.1749225824477,0,-0.8981513977050781,True
PHYSIO_0046.nii.gz,PHYSIO,512,512,35,0.390625,0.390625,5.0,9175040,0,0.0,-1024.0,3068.000060081482,-430.3438531388143,626.7442005973005,0,-0.7629394531249999,True
PHYSIO_0047.nii.gz,PHYSIO,512,512,37,0.40820312,0.40820312,5.0,9699328,0,0.0,-1023.9999389648438,3059.999999050051,-504.2215001841896,601.7588491282953,0,-0.8331489562988281,True
PHYSIO_0048.nii.gz,PHYSIO,512,512,40,0.43945312,0.43945312,5.0,10485760,0,0.0,-1023.0000610351562,3017.000060092658,-570.1312813532078,546.8472528835974,0,-0.965595245361328,True
PHYSIO_0049.nii.gz,PHYSIO,512,512,31,0.45507812,0.45507812,5.0,8126464,0,0.0,-1023.9999389648438,2150.9999534860253,-522.9851264358574,585.2361081205498,0,-1.0354804992675781,True
PHYSIO_0050.nii.gz,PHYSIO,512,512,34,0.44726562,0.44726562,5.0,8912896,0,0.0,-1024.0,2207.0000145062804,-644.1230468092924,540.3004539845215,0,-1.000232696533203,True
PHYSIO_0051.nii.gz,PHYSIO,512,512,36,0.421875,0.421875,5.0,9437184,0,0.0,-1021.0000610351562,2940.000044852495,-613.2700331164277,519.9378191032212,0,-0.8898925781249999,True
PHYSIO_0052.nii.gz,PHYSIO,512,512,37,0.41015625,0.41015625,5.0,9699328,0,0.0,-1024.0,2834.999953325838,-508.4649082930129,606.173588537116,0,-0.8411407470703124,True
PHYSIO_0053.nii.gz,PHYSIO,512,512,58,0.44140625,0.44140625,5.0,15204352,0,0.0,-1024.0000610351562,3067.0000143051147,-510.1104091071718,586.1642195339155,0,-0.9741973876953124,True
PHYSIO_0054.nii.gz,PHYSIO,512,512,33,0.41601562,0.41601562,5.0,8650752,0,0.0,-1016.9999389648438,2154.9999992623925,-458.94092865172473,639.7150010870259,0,-0.865345001220703,True
PHYSIO_0055.nii.gz,PHYSIO,512,512,33,0.453125,0.453125,5.0,8650752,0,0.0,-1024.0,3071.0000143051147,-527.3667217034796,606.1995440707387,0,-1.026611328125,True
PHYSIO_0056.nii.gz,PHYSIO,512,512,39,0.4375,0.4375,5.0,10223616,0,0.0,-1024.0,3071.0000143051147,-443.58605727731424,588.9737400359877,0,-0.95703125,True
PHYSIO_0057.nii.gz,PHYSIO,512,512,38,0.37890625,0.37890625,5.0,9961472,0,0.0,-1016.0000610351562,2625.000044927001,-586.7229727762134,535.3857264851345,0,-0.7178497314453124,True
PHYSIO_0058.nii.gz,PHYSIO,512,512,33,0.41796875,0.41796875,5.0,8650752,0,0.0,-1024.0,3070.000029563904,-502.49173016298664,609.117956913439,0,-0.8734893798828124,True
PHYSIO_0059.nii.gz,PHYSIO,512,512,32,0.42578125,0.42578125,5.0,8388608,0,0.0,-1022.9999389648438,2068.999999281019,-552.4636953944674,543.8421089545571,0,-0.9064483642578125,True
PHYSIO_0060.nii.gz,PHYSIO,512,512,38,0.42578125,0.42578125,5.0,9961472,0,0.0,-1024.0000610351562,3065.000044822693,-500.45155204905325,625.5248246699755,0,-0.9064483642578125,True
PHYSIO_0061.nii.gz,PHYSIO,512,512,36,0.45507812,0.45507812,5.0,9437184,0,0.0,-1024.0,2897.9999685697258,-597.8107017148532,568.2323549411967,0,-1.0354804992675781,True
PHYSIO_0062.nii.gz,PHYSIO,512,512,33,0.43945312,0.43945312,5.0,8650752,0,0.0,-1023.9999389648438,2083.9999992772937,-516.1657136829535,618.3810903627224,0,-0.965595245361328,True
PHYSIO_0063.nii.gz,PHYSIO,512,512,35,0.41796875,0.41796875,5.0,9175040,0,0.0,-1022.0,2195.9999687336385,-500.9783203329625,593.4661200863977,0,-0.8734893798828124,True
PHYSIO_0064.nii.gz,PHYSIO,512,512,36,0.48828125,0.48828125,5.0,9437184,0,0.0,-1023.9999389648438,2868.9999838359654,-659.6477278794545,533.1229083442335,0,-1.1920928955078125,True
PHYSIO_0065.nii.gz,PHYSIO,512,512,35,0.3984375,0.3984375,5.0,9175040,0,0.0,-1023.9999389648438,3059.999999050051,-482.5954736294073,624.7351246665537,0,-0.7937622070312499,True
PHYSIO_0066.nii.gz,PHYSIO,512,512,35,0.41015625,0.41015625,5.0,9175040,0,0.0,-1020.0,2035.9999992884696,-502.34218456012707,577.7989753103253,0,-0.8411407470703124,True
PHYSIO_0067.nii.gz,PHYSIO,512,512,32,0.39453125,0.39453125,5.0,8388608,0,0.0,-1024.0,2689.9999686181545,-629.0917070945175,508.02215659739556,0,-0.7782745361328124,True
PHYSIO_0068.nii.gz,PHYSIO,512,512,43,0.42773438,0.42773438,5.0,11272192,0,0.0,-1021.0000610351562,2955.000060107559,-537.83696672023,611.7479186828542,0,-0.914783477783203,True
PHYSIO_0069.nii.gz,PHYSIO,512,512,37,0.42773438,0.42773438,5.0,9699328,0,0.0,-1022.0,2848.000029616058,-528.045259903459,622.474921074989,0,-0.914783477783203,True
PHYSIO_0070.nii.gz,PHYSIO,512,512,43,0.44921875,0.44921875,5.0,11272192,0,0.0,-1024.0,3071.0000143051147,-540.1002546051967,566.7825223306855,0,-1.0089874267578123,True
PHYSIO_0071.nii.gz,PHYSIO,512,512,34,0.390625,0.390625,5.0,8912896,0,0.0,-1024.0,3071.0000143051147,-431.16329131471736,643.2656278848535,0,-0.7629394531249999,True
PHYSIO_0072.nii.gz,PHYSIO,512,512,36,0.390625,0.390625,5.0,9437184,0,0.0,-1020.0000610351562,2847.000014357269,-614.2697781017819,530.6696435331816,0,-0.7629394531249999,True
PHYSIO_0073.nii.gz,PHYSIO,512,512,35,0.41796875,0.41796875,5.0,9175040,0,0.0,-1023.9999389648438,3030.9999532811344,-558.8413293208911,580.5259527059513,0,-0.8734893798828124,True
PHYSIO_0074.nii.gz,PHYSIO,512,512,35,0.37109375,0.37109375,5.0,9175040,0,0.0,-1018.0,2021.9999992921948,-535.7690302501344,559.0057237363287,0,-0.6885528564453124,True
PHYSIO_0075.nii.gz,PHYSIO,512,512,36,0.44140625,0.44140625,5.0,9437184,0,0.0,-1020.0,2100.9999840147793,-566.4989301721674,581.3683324962352,0,-0.9741973876953124,True
